date,risk_score,risk_band,alert
2009-06-29,5.9299086e-06,LOW,False
2009-06-30,5.3383897e-06,LOW,False
2009-07-01,6.3279576e-06,LOW,False
2009-07-02,6.2835056e-06,LOW,False
2009-07-03,3.884289e-06,LOW,False
2009-07-04,3.3683516e-06,LOW,False
2009-07-05,4.47711e-06,LOW,False
2009-07-06,6.783682e-06,LOW,False
2009-07-07,1.2204286e-05,LOW,False
2009-07-08,2.5427697e-05,LOW,False
2009-07-09,6.416822e-05,LOW,False
2009-07-10,8.9133944e-05,LOW,False
2009-07-11,9.506154e-05,LOW,False
2009-07-12,9.312701e-05,LOW,False
2009-07-13,0.00013795187,LOW,False
2009-07-14,0.00042942088,LOW,False
2009-07-15,0.0005495881,LOW,False
2009-07-16,0.00063813536,LOW,False
2009-07-17,0.00066941493,LOW,False
2009-07-18,0.0006842066,LOW,False
2009-07-19,0.0007854485,LOW,False
2009-07-20,0.0010212648,LOW,False
2009-07-21,0.0015983635,LOW,False
2009-07-22,0.0018363659,LOW,False
2009-07-23,0.0021737341,LOW,False
2009-07-24,0.0029553655,LOW,False
2009-07-25,0.004344467,LOW,False
2009-07-26,0.008601744,LOW,False
2009-07-27,0.011325938,LOW,False
2009-07-28,0.01712302,LOW,False
2009-07-29,0.02135379,LOW,False
2009-07-30,0.040084094,LOW,False
2009-07-31,0.068084955,LOW,False
2009-08-01,0.15806529,LOW,False
2009-08-02,0.33420995,MODERATE,False
2009-08-03,0.52942276,MODERATE,False
2009-08-04,0.8088602,EXTREME,True
2009-08-05,0.92036057,EXTREME,True
2009-08-06,0.95117164,EXTREME,True
2009-08-07,0.95238835,EXTREME,True
2009-08-08,0.9487761,EXTREME,True
2009-08-09,0.9125521,EXTREME,True
2009-08-10,0.90005076,EXTREME,True
2009-08-11,0.8450391,EXTREME,True
2009-08-12,0.7635941,HIGH,True
2009-08-13,0.59938926,MODERATE,False
2009-08-14,0.42092267,MODERATE,False
2009-08-15,0.2506178,LOW,False
2009-08-16,0.13325429,LOW,False
2009-08-17,0.07243371,LOW,False
2009-08-18,0.026684316,LOW,False
2009-08-19,0.009292372,LOW,False
2009-08-20,0.0024536652,LOW,False
2009-08-21,0.0011651824,LOW,False
2009-08-22,0.00060449564,LOW,False
2009-08-23,0.00047109468,LOW,False
2009-08-24,0.00044972208,LOW,False
2009-08-25,0.00051485375,LOW,False
2009-08-26,0.00072413223,LOW,False
2009-08-27,0.00093957904,LOW,False
2009-08-28,0.0010358326,LOW,False
2009-08-29,0.0011126095,LOW,False
2009-08-30,0.0011773597,LOW,False
2009-08-31,0.001245661,LOW,False
2009-09-01,0.0012430619,LOW,False
2009-09-02,0.0013261813,LOW,False
2009-09-03,0.0012944925,LOW,False
2009-09-04,0.001000789,LOW,False
2009-09-05,0.001175467,LOW,False
2009-09-06,0.0013746383,LOW,False
2009-09-07,0.0012102252,LOW,False
2009-09-08,0.0010849796,LOW,False
2009-09-09,0.0012268557,LOW,False
2009-09-10,0.0010972295,LOW,False
2009-09-11,0.0009805706,LOW,False
2009-09-12,0.00089896924,LOW,False
2009-09-13,0.0008284852,LOW,False
2009-09-14,0.00087246153,LOW,False
2009-09-15,0.00090356433,LOW,False
2009-09-16,0.0008665798,LOW,False
2009-09-17,0.0007991114,LOW,False
2009-09-18,0.0007180554,LOW,False
2009-09-19,0.0007046379,LOW,False
2009-09-20,0.00067576073,LOW,False
2009-09-21,0.0006753545,LOW,False
2009-09-22,0.0006193394,LOW,False
2009-09-23,0.0005245081,LOW,False
2009-09-24,0.00046773715,LOW,False
2009-09-25,0.0004459305,LOW,False
2009-09-26,0.0004258641,LOW,False
2009-09-27,0.00038834292,LOW,False
2009-09-28,0.0003728141,LOW,False
2009-09-29,0.00037555187,LOW,False
2009-09-30,0.00037799322,LOW,False
2009-10-01,0.00037832165,LOW,False
2009-10-02,0.00036514588,LOW,False
2009-10-03,0.00036094448,LOW,False
2009-10-04,0.0003579932,LOW,False
2009-10-05,0.00035914243,LOW,False
2009-10-06,0.0003699744,LOW,False
2009-10-07,0.00038853494,LOW,False
2009-10-08,0.00041800414,LOW,False
2009-10-09,0.00046201,LOW,False
2009-10-10,0.0005219698,LOW,False
2009-10-11,0.0005405884,LOW,False
2009-10-12,0.00052340986,LOW,False
2009-10-13,0.0005114,LOW,False
2009-10-14,0.0004970078,LOW,False
2009-10-15,0.00047946948,LOW,False
2009-10-16,0.0004691073,LOW,False
2009-10-17,0.00046325955,LOW,False
2009-10-18,0.0004670321,LOW,False
2009-10-19,0.00045792793,LOW,False
2009-10-20,0.00044992578,LOW,False
2009-10-21,0.00044279697,LOW,False
2009-10-22,0.00042227536,LOW,False
2009-10-23,0.0004183067,LOW,False
2009-10-24,0.00041022725,LOW,False
2009-10-25,0.00039345052,LOW,False
2009-10-26,0.00040138347,LOW,False
2009-10-27,0.0003844579,LOW,False
2009-10-28,0.00038313598,LOW,False
2009-10-29,0.0003789481,LOW,False
2009-10-30,0.00037612978,LOW,False
2009-10-31,0.0003806529,LOW,False
2009-11-01,0.00038291654,LOW,False
2009-11-02,1.27951225e-05,LOW,False
2009-11-03,2.5027708e-07,LOW,False
2009-11-04,9.7127646e-08,LOW,False
2009-11-05,7.271154e-08,LOW,False
2009-11-06,6.23039e-08,LOW,False
2009-11-07,5.7202715e-08,LOW,False
2009-11-08,5.2665264e-08,LOW,False
2009-11-09,5.056747e-08,LOW,False
2009-11-10,4.9063303e-08,LOW,False
2009-11-11,2.9391515e-08,LOW,False
2009-11-12,1.172564e-08,LOW,False
2009-11-13,1.1889705e-08,LOW,False
2009-11-14,1.31164235e-08,LOW,False
2009-11-15,3.2562732e-06,LOW,False
2009-11-16,3.727215e-06,LOW,False
2009-11-17,3.840259e-06,LOW,False
2009-11-18,4.217746e-06,LOW,False
2009-11-19,4.5498527e-06,LOW,False
2009-11-20,4.940484e-06,LOW,False
2009-11-21,5.0005942e-06,LOW,False
2009-11-22,5.328614e-06,LOW,False
2009-11-23,5.9671006e-06,LOW,False
2009-11-24,8.802846e-06,LOW,False
2009-11-25,4.7322428e-05,LOW,False
2009-11-26,4.1431376e-05,LOW,False
2009-11-27,4.5416924e-05,LOW,False
2009-11-28,0.00012729454,LOW,False
2009-11-29,9.7159034e-05,LOW,False
2009-11-30,5.4312255e-05,LOW,False
2009-12-01,5.225466e-05,LOW,False
2009-12-02,3.0556963e-05,LOW,False
2009-12-03,3.7614704e-05,LOW,False
2009-12-04,2.69575e-05,LOW,False
2009-12-05,2.6686927e-05,LOW,False
2009-12-06,2.4163299e-05,LOW,False
2009-12-07,1.8826377e-05,LOW,False
2009-12-08,1.4849098e-05,LOW,False
2009-12-09,5.5075957e-06,LOW,False
2009-12-10,5.396858e-06,LOW,False
2009-12-11,5.3332506e-06,LOW,False
2009-12-12,5.3467456e-06,LOW,False
2009-12-13,5.262754e-06,LOW,False
2009-12-14,5.288377e-06,LOW,False
2009-12-15,5.3336726e-06,LOW,False
2009-12-16,5.477174e-06,LOW,False
2009-12-17,5.777504e-06,LOW,False
2009-12-18,5.839411e-06,LOW,False
2009-12-19,5.7279644e-06,LOW,False
2009-12-20,5.802717e-06,LOW,False
2009-12-21,5.9036593e-06,LOW,False
2009-12-22,5.525009e-06,LOW,False
2009-12-23,5.872008e-06,LOW,False
2009-12-24,5.803104e-06,LOW,False
2009-12-25,5.6362683e-06,LOW,False
2009-12-26,5.543629e-06,LOW,False
2009-12-27,5.4941343e-06,LOW,False
2009-12-28,5.3616554e-06,LOW,False
2009-12-29,5.1955362e-06,LOW,False
2009-12-30,4.971119e-06,LOW,False
2009-12-31,4.9038604e-06,LOW,False
2010-01-01,4.7928315e-06,LOW,False
2010-01-02,4.711511e-06,LOW,False
2010-01-03,4.767694e-06,LOW,False
2010-01-04,4.6618325e-06,LOW,False
2010-01-05,4.4920275e-06,LOW,False
2010-01-06,4.2732627e-06,LOW,False
2010-01-07,4.0558075e-06,LOW,False
2010-01-08,4.121925e-06,LOW,False
2010-01-09,4.066385e-06,LOW,False
2010-01-10,4.1818953e-06,LOW,False
2010-01-11,4.0944533e-06,LOW,False
2010-01-12,3.9517463e-06,LOW,False
2010-01-13,4.048477e-06,LOW,False
2010-01-14,3.831158e-06,LOW,False
2010-01-15,3.9324154e-06,LOW,False
2010-01-16,4.2367096e-06,LOW,False
2010-01-17,4.1418043e-06,LOW,False
2010-01-18,4.165556e-06,LOW,False
2010-01-19,4.034313e-06,LOW,False
2010-01-20,4.0194473e-06,LOW,False
2010-01-21,4.263046e-06,LOW,False
2010-01-22,4.1784074e-06,LOW,False
2010-01-23,4.161248e-06,LOW,False
2010-01-24,4.094371e-06,LOW,False
2010-01-25,4.0707264e-06,LOW,False
2010-01-26,4.313536e-06,LOW,False
2010-01-27,4.1376948e-06,LOW,False
2010-01-28,4.16257e-06,LOW,False
2010-01-29,4.1980984e-06,LOW,False
2010-01-30,4.0351247e-06,LOW,False
2010-01-31,4.0323666e-06,LOW,False
2010-02-01,3.9964334e-06,LOW,False
2010-02-02,4.0896452e-06,LOW,False
2010-02-03,4.2773727e-06,LOW,False
2010-02-04,4.2893043e-06,LOW,False
2010-02-05,4.2882125e-06,LOW,False
2010-02-06,4.2364595e-06,LOW,False
2010-02-07,4.176081e-06,LOW,False
2010-02-08,4.321268e-06,LOW,False
2010-02-09,4.357753e-06,LOW,False
2010-02-10,4.4055937e-06,LOW,False
2010-02-11,4.5717607e-06,LOW,False
2010-02-12,4.7124186e-06,LOW,False
2010-02-13,4.945834e-06,LOW,False
2010-02-14,5.0830777e-06,LOW,False
2010-02-15,4.98079e-06,LOW,False
2010-02-16,4.9670152e-06,LOW,False
2010-02-17,4.8047023e-06,LOW,False
2010-02-18,4.757375e-06,LOW,False
2010-02-19,4.5149704e-06,LOW,False
2010-02-20,4.491282e-06,LOW,False
2010-02-21,4.3357904e-06,LOW,False
2010-02-22,4.2650386e-06,LOW,False
2010-02-23,4.2190536e-06,LOW,False
2010-02-24,4.2032425e-06,LOW,False
2010-02-25,4.1790768e-06,LOW,False
2010-02-26,4.1575986e-06,LOW,False
2010-02-27,4.10114e-06,LOW,False
2010-02-28,4.118224e-06,LOW,False
2010-03-01,4.351187e-06,LOW,False
2010-03-02,4.5746e-06,LOW,False
2010-03-03,4.9086048e-06,LOW,False
2010-03-04,4.9893856e-06,LOW,False
2010-03-05,5.093972e-06,LOW,False
2010-03-06,5.600957e-06,LOW,False
2010-03-07,5.9710455e-06,LOW,False
2010-03-08,5.794621e-06,LOW,False
2010-03-09,5.884228e-06,LOW,False
2010-03-10,5.884952e-06,LOW,False
2010-03-11,5.8326996e-06,LOW,False
2010-03-12,5.946184e-06,LOW,False
2010-03-13,5.581117e-06,LOW,False
2010-03-14,5.7010207e-06,LOW,False
2010-03-15,5.702152e-06,LOW,False
2010-03-16,5.7164825e-06,LOW,False
2010-03-17,5.844922e-06,LOW,False
2010-03-18,6.0299462e-06,LOW,False
2010-03-19,5.9130357e-06,LOW,False
2010-03-20,6.2590984e-06,LOW,False
2010-03-21,6.012169e-06,LOW,False
2010-03-22,6.244848e-06,LOW,False
2010-03-23,6.688403e-06,LOW,False
2010-03-24,7.1733207e-06,LOW,False
2010-03-25,6.6888624e-06,LOW,False
2010-03-26,6.856514e-06,LOW,False
2010-03-27,6.1290643e-06,LOW,False
2010-03-28,5.8471796e-06,LOW,False
2010-03-29,5.6824247e-06,LOW,False
2010-03-30,5.6202566e-06,LOW,False
2010-03-31,5.3457925e-06,LOW,False
2010-04-01,5.362484e-06,LOW,False
2010-04-02,5.529299e-06,LOW,False
2010-04-03,5.135271e-06,LOW,False
2010-04-04,5.234852e-06,LOW,False
2010-04-05,5.1007487e-06,LOW,False
2010-04-06,5.1548486e-06,LOW,False
2010-04-07,4.8582333e-06,LOW,False
2010-04-08,5.5810638e-06,LOW,False
2010-04-09,6.3152856e-06,LOW,False
2010-04-10,6.280151e-06,LOW,False
2010-04-11,6.2707904e-06,LOW,False
2010-04-12,6.463709e-06,LOW,False
2010-04-13,6.3451253e-06,LOW,False
2010-04-14,6.5310132e-06,LOW,False
2010-04-15,6.7987203e-06,LOW,False
2010-04-16,6.727881e-06,LOW,False
2010-04-17,6.7779006e-06,LOW,False
2010-04-18,6.9198127e-06,LOW,False
2010-04-19,7.0325314e-06,LOW,False
2010-04-20,7.200084e-06,LOW,False
2010-04-21,7.571015e-06,LOW,False
2010-04-22,8.024313e-06,LOW,False
2010-04-23,8.239356e-06,LOW,False
2010-04-24,8.778451e-06,LOW,False
2010-04-25,9.159255e-06,LOW,False
2010-04-26,9.317706e-06,LOW,False
2010-04-27,9.690624e-06,LOW,False
2010-04-28,8.822715e-06,LOW,False
2010-04-29,8.861521e-06,LOW,False
2010-04-30,8.430668e-06,LOW,False
2010-05-01,8.259322e-06,LOW,False
2010-05-02,7.793686e-06,LOW,False
2010-05-03,7.6281976e-06,LOW,False
2010-05-04,7.437896e-06,LOW,False
2010-05-05,7.1269114e-06,LOW,False
2010-05-06,6.8525464e-06,LOW,False
2010-05-07,6.618145e-06,LOW,False
2010-05-08,6.477501e-06,LOW,False
2010-05-09,6.3533544e-06,LOW,False
2010-05-10,6.3131233e-06,LOW,False
2010-05-11,6.320352e-06,LOW,False
2010-05-12,6.3544394e-06,LOW,False
2010-05-13,6.5139075e-06,LOW,False
2010-05-14,6.6079415e-06,LOW,False
2010-05-15,6.616233e-06,LOW,False
2010-05-16,6.7186993e-06,LOW,False
2010-05-17,6.9273997e-06,LOW,False
2010-05-18,6.9541475e-06,LOW,False
2010-05-19,7.091548e-06,LOW,False
2010-05-20,7.11325e-06,LOW,False
2010-05-21,7.1950735e-06,LOW,False
2010-05-22,7.112205e-06,LOW,False
2010-05-23,7.152022e-06,LOW,False
2010-05-24,7.24471e-06,LOW,False
2010-05-25,7.3363803e-06,LOW,False
2010-05-26,7.378431e-06,LOW,False
2010-05-27,7.574438e-06,LOW,False
2010-05-28,7.858678e-06,LOW,False
2010-05-29,7.734414e-06,LOW,False
2010-05-30,7.8317735e-06,LOW,False
2010-05-31,7.986339e-06,LOW,False
2010-06-01,8.203846e-06,LOW,False
2010-06-02,8.160352e-06,LOW,False
2010-06-03,8.0680275e-06,LOW,False
2010-06-04,7.777492e-06,LOW,False
2010-06-05,7.6171914e-06,LOW,False
2010-06-06,7.85222e-06,LOW,False
2010-06-07,7.728663e-06,LOW,False
2010-06-08,7.517279e-06,LOW,False
2010-06-09,7.1758936e-06,LOW,False
2010-06-10,7.3897395e-06,LOW,False
2010-06-11,7.458438e-06,LOW,False
2010-06-12,4.340035e-06,LOW,False
2010-06-13,1.5221434e-06,LOW,False
2010-06-14,1.1581992e-06,LOW,False
2010-06-15,8.083424e-07,LOW,False
2010-06-16,7.52813e-07,LOW,False
2010-06-17,6.2891553e-07,LOW,False
2010-06-18,5.9012615e-07,LOW,False
2010-06-19,8.406786e-07,LOW,False
2010-06-20,9.187547e-07,LOW,False
2010-06-21,2.6176438e-06,LOW,False
2010-06-22,4.014199e-06,LOW,False
2010-06-23,5.5439036e-06,LOW,False
2010-06-24,6.7091655e-06,LOW,False
2010-06-25,1.0254668e-05,LOW,False
2010-06-26,1.4693567e-05,LOW,False
2010-06-27,2.9962697e-05,LOW,False
2010-06-28,1.811157e-05,LOW,False
2010-06-29,4.494685e-05,LOW,False
2010-06-30,0.000107441214,LOW,False
2010-07-01,0.0004002467,LOW,False
2010-07-02,0.0004522557,LOW,False
2010-07-03,0.0002963507,LOW,False
2010-07-04,0.00024790558,LOW,False
2010-07-05,0.00020044686,LOW,False
2010-07-06,0.00021461559,LOW,False
2010-07-07,0.00028187546,LOW,False
2010-07-08,0.00031606786,LOW,False
2010-07-09,0.0003396065,LOW,False
2010-07-10,0.00041829475,LOW,False
2010-07-11,0.00048152165,LOW,False
2010-07-12,0.00050379516,LOW,False
2010-07-13,0.0005056411,LOW,False
2010-07-14,0.00068282237,LOW,False
2010-07-15,0.0007108814,LOW,False
2010-07-16,0.00049194245,LOW,False
2010-07-17,0.0002138796,LOW,False
2010-07-18,0.00012081139,LOW,False
2010-07-19,0.000115269235,LOW,False
2010-07-20,0.00015542723,LOW,False
2010-07-21,0.0001749172,LOW,False
2010-07-22,0.00014135298,LOW,False
2010-07-23,0.00013906577,LOW,False
2010-07-24,0.00014620164,LOW,False
2010-07-25,0.00015380594,LOW,False
2010-07-26,0.00016430698,LOW,False
2010-07-27,0.0001898535,LOW,False
2010-07-28,0.00024747508,LOW,False
2010-07-29,0.00043216196,LOW,False
2010-07-30,0.0012595484,LOW,False
2010-07-31,0.0013554604,LOW,False
2010-08-01,0.0010655924,LOW,False
2010-08-02,0.0019717587,LOW,False
2010-08-03,0.0021827207,LOW,False
2010-08-04,0.008458427,LOW,False
2010-08-05,0.083326735,LOW,False
2010-08-06,0.4276585,MODERATE,False
2010-08-07,0.9624737,EXTREME,True
2010-08-08,0.9936987,EXTREME,True
2010-08-09,0.9960608,EXTREME,True
2010-08-10,0.99697506,EXTREME,True
2010-08-11,0.997317,EXTREME,True
2010-08-12,0.9975987,EXTREME,True
2010-08-13,0.99787104,EXTREME,True
2010-08-14,0.99784267,EXTREME,True
2010-08-15,0.9958851,EXTREME,True
2010-08-16,0.9880117,EXTREME,True
2010-08-17,0.91450757,EXTREME,True
2010-08-18,0.50397813,MODERATE,False
2010-08-19,0.0857167,LOW,False
2010-08-20,0.025984896,LOW,False
2010-08-21,0.016661711,LOW,False
2010-08-22,0.009927416,LOW,False
2010-08-23,0.012234687,LOW,False
2010-08-24,0.011020252,LOW,False
2010-08-25,0.0067667086,LOW,False
2010-08-26,0.0042256103,LOW,False
2010-08-27,0.0029269864,LOW,False
2010-08-28,0.0017475353,LOW,False
2010-08-29,0.0019000473,LOW,False
2010-08-30,0.0025058994,LOW,False
2010-08-31,0.003522009,LOW,False
2010-09-01,0.007398793,LOW,False
2010-09-02,0.008976241,LOW,False
2010-09-03,0.005974856,LOW,False
2010-09-04,0.00626342,LOW,False
2010-09-05,0.008468827,LOW,False
2010-09-06,0.008347904,LOW,False
2010-09-07,0.006392133,LOW,False
2010-09-08,0.0053576343,LOW,False
2010-09-09,0.0051887995,LOW,False
2010-09-10,0.004357791,LOW,False
2010-09-11,0.004409571,LOW,False
2010-09-12,0.0027909891,LOW,False
2010-09-13,0.002072896,LOW,False
2010-09-14,0.0016300156,LOW,False
2010-09-15,0.0016142204,LOW,False
2010-09-16,0.0013954983,LOW,False
2010-09-17,0.0010447472,LOW,False
2010-09-18,0.0008902284,LOW,False
2010-09-19,0.000814037,LOW,False
2010-09-20,0.00070723746,LOW,False
2010-09-21,0.00064817583,LOW,False
2010-09-22,0.0006107972,LOW,False
2010-09-23,0.00060778187,LOW,False
2010-09-24,0.00063117757,LOW,False
2010-09-25,0.0005925773,LOW,False
2010-09-26,0.0005336605,LOW,False
2010-09-27,0.0005389574,LOW,False
2010-09-28,0.00050615735,LOW,False
2010-09-29,0.0004554166,LOW,False
2010-09-30,0.00044218896,LOW,False
2010-10-01,0.00041475042,LOW,False
2010-10-02,0.00039798598,LOW,False
2010-10-03,0.0003995074,LOW,False
2010-10-04,0.00040805753,LOW,False
2010-10-05,0.00041293545,LOW,False
2010-10-06,0.0004194205,LOW,False
2010-10-07,0.00041124018,LOW,False
2010-10-08,0.0004148467,LOW,False
2010-10-09,0.00043595603,LOW,False
2010-10-10,0.00047401516,LOW,False
2010-10-11,0.00050226465,LOW,False
2010-10-12,0.000521693,LOW,False
2010-10-13,0.0005464926,LOW,False
2010-10-14,0.00056189985,LOW,False
2010-10-15,0.00058984826,LOW,False
2010-10-16,0.0006031797,LOW,False
2010-10-17,0.00058864325,LOW,False
2010-10-18,0.00056686165,LOW,False
2010-10-19,0.0005346075,LOW,False
2010-10-20,0.000519344,LOW,False
2010-10-21,0.0004844232,LOW,False
2010-10-22,0.00042457628,LOW,False
2010-10-23,0.00037707563,LOW,False
2010-10-24,0.0003613321,LOW,False
2010-10-25,0.00035786183,LOW,False
2010-10-26,0.00038185736,LOW,False
2010-10-27,0.000396975,LOW,False
2010-10-28,0.00039622394,LOW,False
2010-10-29,0.00039691126,LOW,False
2010-10-30,0.0003952444,LOW,False
2010-10-31,0.00039843336,LOW,False
2010-11-01,0.00040155835,LOW,False
2010-11-02,8.0281454e-05,LOW,False
2010-11-03,2.1384328e-06,LOW,False
2010-11-04,5.336153e-07,LOW,False
2010-11-05,2.609578e-07,LOW,False
2010-11-06,1.268396e-07,LOW,False
2010-11-07,9.034576e-08,LOW,False
2010-11-08,7.7781074e-08,LOW,False
2010-11-09,7.155982e-08,LOW,False
2010-11-10,6.636897e-08,LOW,False
2010-11-11,6.525109e-08,LOW,False
2010-11-12,6.369641e-08,LOW,False
2010-11-13,6.350377e-08,LOW,False
2010-11-14,6.536719e-08,LOW,False
2010-11-15,1.21779985e-05,LOW,False
2010-11-16,1.0887066e-05,LOW,False
2010-11-17,9.43361e-06,LOW,False
2010-11-18,8.016702e-06,LOW,False
2010-11-19,7.6522565e-06,LOW,False
2010-11-20,8.0700975e-06,LOW,False
2010-11-21,8.6602995e-06,LOW,False
2010-11-22,8.566305e-06,LOW,False
2010-11-23,9.386979e-06,LOW,False
2010-11-24,1.0297563e-05,LOW,False
2010-11-25,1.0836578e-05,LOW,False
2010-11-26,1.1098151e-05,LOW,False
2010-11-27,1.14591685e-05,LOW,False
2010-11-28,1.2182192e-05,LOW,False
2010-11-29,1.30392455e-05,LOW,False
2010-11-30,1.3819779e-05,LOW,False
2010-12-01,1.6363716e-05,LOW,False
2010-12-02,1.7517921e-05,LOW,False
2010-12-03,2.4634697e-05,LOW,False
2010-12-04,2.8292563e-05,LOW,False
2010-12-05,3.5121822e-05,LOW,False
2010-12-06,5.3708358e-05,LOW,False
2010-12-07,6.9047324e-05,LOW,False
2010-12-08,5.380237e-05,LOW,False
2010-12-09,4.0240822e-05,LOW,False
2010-12-10,2.8692719e-05,LOW,False
2010-12-11,2.1881358e-05,LOW,False
2010-12-12,1.784878e-05,LOW,False
2010-12-13,1.321952e-05,LOW,False
2010-12-14,1.2170905e-05,LOW,False
2010-12-15,8.584878e-06,LOW,False
2010-12-16,7.0756596e-06,LOW,False
2010-12-17,5.9971885e-06,LOW,False
2010-12-18,5.3343897e-06,LOW,False
2010-12-19,4.925918e-06,LOW,False
2010-12-20,4.634522e-06,LOW,False
2010-12-21,4.287689e-06,LOW,False
2010-12-22,4.3654895e-06,LOW,False
2010-12-23,4.3925047e-06,LOW,False
2010-12-24,4.413832e-06,LOW,False
2010-12-25,4.322851e-06,LOW,False
2010-12-26,4.3465793e-06,LOW,False
2010-12-27,4.4544317e-06,LOW,False
2010-12-28,4.4680246e-06,LOW,False
2010-12-29,4.502158e-06,LOW,False
2010-12-30,4.5868624e-06,LOW,False
2010-12-31,4.396494e-06,LOW,False
2011-01-01,4.472689e-06,LOW,False
2011-01-02,4.473841e-06,LOW,False
2011-01-03,4.6546756e-06,LOW,False
2011-01-04,4.8167412e-06,LOW,False
2011-01-05,4.75303e-06,LOW,False
2011-01-06,4.7202448e-06,LOW,False
2011-01-07,4.7118524e-06,LOW,False
2011-01-08,4.690583e-06,LOW,False
2011-01-09,4.66588e-06,LOW,False
2011-01-10,4.6241516e-06,LOW,False
2011-01-11,4.5993024e-06,LOW,False
2011-01-12,4.6497685e-06,LOW,False
2011-01-13,4.3874934e-06,LOW,False
2011-01-14,4.472817e-06,LOW,False
2011-01-15,4.510882e-06,LOW,False
2011-01-16,4.6607925e-06,LOW,False
2011-01-17,4.819516e-06,LOW,False
2011-01-18,4.6403684e-06,LOW,False
2011-01-19,4.6120094e-06,LOW,False
2011-01-20,4.5376587e-06,LOW,False
2011-01-21,4.442892e-06,LOW,False
2011-01-22,4.352341e-06,LOW,False
2011-01-23,4.323131e-06,LOW,False
2011-01-24,4.448798e-06,LOW,False
2011-01-25,4.680136e-06,LOW,False
2011-01-26,4.6856117e-06,LOW,False
2011-01-27,4.6794667e-06,LOW,False
2011-01-28,4.662735e-06,LOW,False
2011-01-29,4.63195e-06,LOW,False
2011-01-30,4.5865827e-06,LOW,False
2011-01-31,4.4606295e-06,LOW,False
2011-02-01,4.540165e-06,LOW,False
2011-02-02,4.828704e-06,LOW,False
2011-02-03,4.791853e-06,LOW,False
2011-02-04,4.891212e-06,LOW,False
2011-02-05,4.8974857e-06,LOW,False
2011-02-06,4.917948e-06,LOW,False
2011-02-07,4.9669015e-06,LOW,False
2011-02-08,5.0516373e-06,LOW,False
2011-02-09,5.117661e-06,LOW,False
2011-02-10,5.229239e-06,LOW,False
2011-02-11,5.008321e-06,LOW,False
2011-02-12,5.3226513e-06,LOW,False
2011-02-13,5.2424707e-06,LOW,False
2011-02-14,5.446229e-06,LOW,False
2011-02-15,5.1447514e-06,LOW,False
2011-02-16,5.079986e-06,LOW,False
2011-02-17,5.1662464e-06,LOW,False
2011-02-18,4.78155e-06,LOW,False
2011-02-19,4.866575e-06,LOW,False
2011-02-20,4.8222655e-06,LOW,False
2011-02-21,4.550321e-06,LOW,False
2011-02-22,4.574142e-06,LOW,False
2011-02-23,4.515948e-06,LOW,False
2011-02-24,4.45165e-06,LOW,False
2011-02-25,4.4348276e-06,LOW,False
2011-02-26,4.5923643e-06,LOW,False
2011-02-27,4.63336e-06,LOW,False
2011-02-28,4.55148e-06,LOW,False
2011-03-01,4.553047e-06,LOW,False
2011-03-02,4.5051383e-06,LOW,False
2011-03-03,4.479989e-06,LOW,False
2011-03-04,4.5388965e-06,LOW,False
2011-03-05,4.7579556e-06,LOW,False
2011-03-06,4.727967e-06,LOW,False
2011-03-07,4.849244e-06,LOW,False
2011-03-08,5.3894e-06,LOW,False
2011-03-09,5.436717e-06,LOW,False
2011-03-10,5.4388847e-06,LOW,False
2011-03-11,5.475195e-06,LOW,False
2011-03-12,5.193119e-06,LOW,False
2011-03-13,5.607584e-06,LOW,False
2011-03-14,5.671461e-06,LOW,False
2011-03-15,5.757999e-06,LOW,False
2011-03-16,5.8414275e-06,LOW,False
2011-03-17,5.7388343e-06,LOW,False
2011-03-18,5.7381008e-06,LOW,False
2011-03-19,5.892129e-06,LOW,False
2011-03-20,5.64029e-06,LOW,False
2011-03-21,5.7459365e-06,LOW,False
2011-03-22,5.924607e-06,LOW,False
2011-03-23,5.423305e-06,LOW,False
2011-03-24,5.404254e-06,LOW,False
2011-03-25,5.5228857e-06,LOW,False
2011-03-26,5.9769986e-06,LOW,False
2011-03-27,6.2927165e-06,LOW,False
2011-03-28,6.082638e-06,LOW,False
2011-03-29,5.8001665e-06,LOW,False
2011-03-30,5.5740798e-06,LOW,False
2011-03-31,5.406929e-06,LOW,False
2011-04-01,5.4033053e-06,LOW,False
2011-04-02,5.1649367e-06,LOW,False
2011-04-03,5.265108e-06,LOW,False
2011-04-04,5.189257e-06,LOW,False
2011-04-05,5.1593784e-06,LOW,False
2011-04-06,4.8886286e-06,LOW,False
2011-04-07,4.9658925e-06,LOW,False
2011-04-08,5.02952e-06,LOW,False
2011-04-09,5.0070457e-06,LOW,False
2011-04-10,4.7934436e-06,LOW,False
2011-04-11,4.6545692e-06,LOW,False
2011-04-12,4.56675e-06,LOW,False
2011-04-13,4.53348e-06,LOW,False
2011-04-14,4.595602e-06,LOW,False
2011-04-15,4.6048017e-06,LOW,False
2011-04-16,4.6559453e-06,LOW,False
2011-04-17,4.6303517e-06,LOW,False
2011-04-18,4.659632e-06,LOW,False
2011-04-19,4.5351667e-06,LOW,False
2011-04-20,5.2063538e-06,LOW,False
2011-04-21,6.3367083e-06,LOW,False
2011-04-22,7.020155e-06,LOW,False
2011-04-23,7.178234e-06,LOW,False
2011-04-24,7.2762214e-06,LOW,False
2011-04-25,7.310156e-06,LOW,False
2011-04-26,7.216321e-06,LOW,False
