date,year,score,RH_persist_7d,Rain_sum_7d,month
2006-08-08,2006,0.5617284,5.015999999999999,16.24,8
2007-06-19,2007,0.56074226,4.164666666666666,109.23,6
2023-07-29,2023,0.5605423,5.014,23.169999999999952,7
2014-08-30,2014,0.5594102,4.988666666666668,76.35999999999999,8
2012-06-21,2012,0.55886585,4.033333333333332,53.64999999999998,6
2012-08-31,2012,0.5588135,4.604000000000001,38.15999999999998,8
2014-09-23,2014,0.557376,3.384666666666667,4.189999999999979,9
2016-09-23,2016,0.55736697,3.906666666666668,26.359999999999975,9
2023-09-04,2023,0.5573019,2.5820000000000003,2.1099999999999506,9
2010-08-21,2010,0.5570557,4.077999999999999,46.509999999999984,8
2007-08-02,2007,0.55453616,4.608666666666667,52.02,8
2011-08-30,2011,0.55408084,4.112666666666668,29.409999999999982,8
2015-06-15,2015,0.5536653,3.8953333333333338,107.81999999999998,6
2008-10-13,2008,0.5530891,2.7093333333333334,10.089999999999993,10
2008-07-23,2008,0.55188525,3.638666666666666,12.399999999999991,7
2010-09-15,2010,0.55066526,4.028666666666667,12.149999999999986,9
2014-08-01,2014,0.54996204,4.178666666666667,15.179999999999978,8
2008-09-15,2008,0.54875743,3.960666666666667,57.19999999999999,9
2009-09-27,2009,0.54655755,3.672666666666665,29.889999999999997,9
2024-09-28,2024,0.545639,3.989333333333333,18.13999999999995,9
2009-11-16,2009,0.54560965,1.6140000000000003,62.96,11
2023-09-02,2023,0.54536253,2.6526666666666667,2.38999999999995,9
2007-09-01,2007,0.54503495,5.664666666666666,52.24999999999999,9
2016-07-25,2016,0.54498804,3.5546666666666664,45.42999999999998,7
2008-09-08,2008,0.5440985,5.230666666666665,26.129999999999992,9
2023-07-24,2023,0.5437664,5.359333333333332,32.12999999999995,7
2008-07-25,2008,0.54355097,3.649333333333333,23.039999999999992,7
2014-10-03,2014,0.54233944,4.026,19.52999999999998,10
2016-09-19,2016,0.54165256,3.681333333333335,25.099999999999977,9
2019-09-05,2019,0.541006,5.083999999999998,56.32999999999997,9
2016-06-24,2016,0.54085165,2.9560000000000004,93.06999999999998,6
2006-05-28,2006,0.540332,3.5493333333333323,34.43,5
2009-09-02,2009,0.5387846,4.163333333333332,8.649999999999993,9
2018-07-08,2018,0.53844965,2.985333333333333,32.06999999999999,7
2010-08-22,2010,0.53822315,4.232666666666666,43.87999999999999,8
2007-06-20,2007,0.5374715,4.482,113.69,6
2018-07-14,2018,0.5373387,3.5773333333333333,47.01999999999999,7
2009-06-16,2009,0.5370664,0.3486666666666667,8.009999999999994,6
2021-06-12,2021,0.53646237,1.856666666666667,35.82999999999996,6
2023-06-19,2023,0.5352545,5.110666666666667,14.479999999999956,6
2008-09-11,2008,0.53521556,5.539333333333332,45.60999999999999,9
2008-08-14,2008,0.53490937,4.3,24.539999999999992,8
2009-09-25,2009,0.5348524,3.617333333333333,29.82,9
2014-09-01,2014,0.5346737,5.430666666666666,70.16999999999997,9
2008-07-03,2008,0.53464955,3.685999999999999,12.839999999999993,7
2020-06-05,2020,0.5342681,3.402,56.909999999999975,6
2008-07-22,2008,0.53421104,3.714666666666666,11.769999999999992,7
2023-06-13,2023,0.5341381,1.6779999999999988,28.81999999999996,6
2009-10-05,2009,0.53350765,3.101333333333334,25.069999999999997,10
2024-05-28,2024,0.53206533,4.380666666666668,7.349999999999948,5
2008-09-19,2008,0.5315054,4.158666666666666,36.71,9
2009-05-23,2009,0.5310128,4.186,6.989999999999994,5
2023-08-27,2023,0.53095794,3.503999999999999,2.6599999999999504,8
2023-06-30,2023,0.5307543,5.54,88.83999999999995,6
2023-09-03,2023,0.5306828,2.65,2.44999999999995,9
2018-05-30,2018,0.5304304,2.8299999999999987,20.08999999999999,5
2012-09-01,2012,0.53015727,4.710000000000001,53.90999999999998,9
2011-09-17,2011,0.5299731,4.610666666666667,10.349999999999987,9
2018-06-10,2018,0.52977824,3.798000000000001,77.96,6
2008-07-27,2008,0.528396,3.765999999999999,25.54999999999999,7
2017-08-17,2017,0.52816147,3.7153333333333336,8.439999999999982,8
2017-08-30,2017,0.5275126,4.424666666666665,28.41999999999998,8
2023-08-26,2023,0.5274685,3.755999999999999,2.6399999999999504,8
2007-06-22,2007,0.52612156,4.872,93.43,6
2014-07-05,2014,0.52544594,2.3020000000000014,5.039999999999977,7
2014-07-14,2014,0.52503216,3.6300000000000017,73.40999999999998,7
2016-06-01,2016,0.5246483,2.694666666666668,10.48999999999998,6
2014-07-13,2014,0.52211505,3.4466666666666685,71.48999999999998,7
2023-08-07,2023,0.5217527,4.123333333333334,1.7899999999999503,8
2018-10-03,2018,0.52065194,2.453333333333334,9.169999999999986,10
2019-08-05,2019,0.51958686,4.086666666666667,38.45999999999997,8
2006-09-19,2006,0.5191914,5.421333333333333,49.150000000000006,9
2011-10-28,2011,0.51859814,0.3020000000000001,15.799999999999986,10
2007-07-30,2007,0.51812804,4.750666666666668,51.31,7
2006-09-17,2006,0.51799333,5.128000000000001,54.7,9
2011-09-12,2011,0.5179585,5.278,10.129999999999988,9
2011-07-02,2011,0.51769865,3.81,12.949999999999983,7
2008-07-31,2008,0.51697284,3.6359999999999992,32.209999999999994,7
2014-06-17,2014,0.51691955,3.6546666666666674,23.569999999999972,6
2006-07-05,2006,0.5168312,3.5233333333333343,70.35,7
2008-06-14,2008,0.51647645,3.731333333333332,65.19999999999999,6
2010-05-31,2010,0.5162937,3.252,4.089999999999993,5
2016-10-08,2016,0.5152824,3.274,10.22999999999998,10
2016-06-21,2016,0.5145801,2.0393333333333348,21.20999999999998,6
2012-06-22,2012,0.5145346,3.857999999999999,49.30999999999998,6
2012-05-03,2012,0.51439506,2.827333333333332,1.949999999999982,5
2009-06-26,2009,0.51323265,3.397333333333332,94.04999999999998,6
2009-07-28,2009,0.5122676,5.015999999999999,8.699999999999992,7
2016-07-30,2016,0.5119381,4.027333333333332,43.45999999999997,7
2006-08-07,2006,0.51138455,4.89,13.83,8
2024-06-26,2024,0.5112995,3.986666666666666,130.72999999999996,6
2018-07-10,2018,0.51126766,2.872666666666666,29.76999999999999,7
2023-09-08,2023,0.5107221,3.856,4.569999999999951,9
2021-06-15,2021,0.5104342,2.956666666666667,75.84999999999995,6
2019-09-20,2019,0.5103361,5.430666666666668,15.609999999999973,9
2008-08-15,2008,0.5093554,4.295333333333334,23.319999999999997,8
2018-06-11,2018,0.509166,3.718000000000001,69.55,6
2014-10-04,2014,0.50878453,4.001333333333333,16.869999999999976,10
2017-07-21,2017,0.50868815,3.5500000000000003,51.87999999999998,7
2011-10-30,2011,0.5085071,1.2040000000000002,25.009999999999984,10
2007-08-01,2007,0.5083715,4.637333333333333,49.47,8
2008-07-30,2008,0.5078948,3.5746666666666664,37.68999999999999,7
2024-06-11,2024,0.5073889,3.478666666666665,47.61999999999995,6
2018-07-26,2018,0.506565,4.1766666666666685,15.359999999999983,7
2009-09-07,2009,0.5062772,4.540666666666667,26.919999999999995,9
2014-08-07,2014,0.5060957,4.861999999999999,16.43999999999998,8
2006-08-09,2006,0.5057283,4.984,15.59,8
2017-08-20,2017,0.5054176,4.205333333333334,12.209999999999985,8
2018-09-29,2018,0.504316,1.6160000000000008,6.419999999999986,9
2011-12-02,2011,0.5034847,3.108666666666667,53.23999999999998,12
2008-08-17,2008,0.50283855,4.255333333333334,11.879999999999994,8
2017-09-08,2017,0.5025045,3.1086666666666662,9.479999999999984,9
2020-06-03,2020,0.50202364,2.9426666666666668,48.53999999999997,6
2009-10-02,2009,0.5012299,2.9733333333333327,19.639999999999997,10
2023-08-06,2023,0.5005329,4.236666666666667,2.2499999999999503,8
2016-09-15,2016,0.500046,3.164666666666668,11.11999999999998,9
2023-09-17,2023,0.49920875,3.2913333333333328,6.539999999999951,9
2023-09-13,2023,0.49920607,3.9413333333333336,6.26999999999995,9
2010-06-14,2010,0.4985066,3.559333333333334,151.51999999999998,6
2011-10-15,2011,0.49829093,2.184000000000001,23.349999999999984,10
2010-09-14,2010,0.4970696,3.9226666666666663,16.879999999999985,9
2024-08-24,2024,0.49282554,5.754666666666667,88.81999999999995,8
2007-06-18,2007,0.49265355,4.033999999999999,108.75,6
2009-06-08,2009,0.49122432,2.2626666666666675,21.41,6
2012-04-25,2012,0.4902508,2.626666666666668,2.739999999999982,4
2017-09-17,2017,0.48968136,4.851333333333334,48.009999999999984,9
2017-07-03,2017,0.48966283,3.7353333333333336,21.23999999999998,7
2006-08-11,2006,0.48863807,5.314,14.77,8
2023-09-11,2023,0.4883387,4.324666666666666,5.729999999999951,9
2016-07-28,2016,0.4882651,4.147999999999999,47.13999999999997,7
2010-09-09,2010,0.48820728,3.9,19.579999999999984,9
2012-07-28,2012,0.4872349,3.8006666666666655,11.159999999999982,7
2024-09-17,2024,0.4864783,3.9766666666666666,4.109999999999951,9
2015-07-29,2015,0.48520774,4.186666666666669,10.129999999999978,7
2023-08-09,2023,0.48423576,4.049333333333333,1.84999999999995,8
2014-08-22,2014,0.48384055,4.417999999999999,9.679999999999978,8
2017-08-07,2017,0.48374173,3.684666666666668,2.6199999999999823,8
2017-06-14,2017,0.48340622,3.817999999999998,104.01999999999998,6
2009-09-26,2009,0.483322,3.705333333333332,30.37,9
2015-08-17,2015,0.48330963,3.952000000000001,2.759999999999979,8
2010-10-21,2010,0.48329905,3.036000000000001,47.36999999999998,10
2017-07-24,2017,0.48275557,3.878666666666667,49.22999999999998,7
2007-09-08,2007,0.4825896,4.606,37.46999999999999,9
2010-07-26,2010,0.48164365,3.372,74.62999999999998,7
2009-09-08,2009,0.48119855,4.432666666666666,27.629999999999992,9
2010-09-25,2010,0.48109698,1.6200000000000003,14.699999999999983,9
2011-07-26,2011,0.48091644,5.289333333333333,21.139999999999983,7
2018-06-21,2018,0.48027867,3.153333333333334,47.53,6
2014-06-19,2014,0.4796558,4.579333333333334,18.609999999999975,6
2019-08-16,2019,0.47917438,5.037999999999999,9.579999999999972,8
2011-06-08,2011,0.479166,2.8280000000000003,157.86,6
2018-06-23,2018,0.47863454,3.1140000000000008,48.77999999999999,6
2017-08-31,2017,0.47607514,4.377999999999999,29.59999999999998,8
2020-06-06,2020,0.4756931,3.542,57.18999999999997,6
2017-10-02,2017,0.47413468,1.4606666666666674,18.74999999999998,10
2008-06-13,2008,0.47331995,3.605333333333333,85.76999999999998,6
2007-06-06,2007,0.4732527,3.059333333333334,61.64,6
2014-08-31,2014,0.47311178,5.156000000000001,76.16999999999997,8
2006-05-29,2006,0.47224176,3.498,70.23,5
2010-08-30,2010,0.47186753,4.201333333333333,47.26999999999999,8
2017-06-15,2017,0.47076857,3.910666666666665,105.94999999999996,6
2007-06-21,2007,0.47058243,4.6626666666666665,106.42,6
2018-10-09,2018,0.47009978,1.998,19.69999999999999,10
2016-09-24,2016,0.46960083,3.906666666666668,24.509999999999977,9
2024-09-29,2024,0.4682668,4.087999999999999,17.909999999999947,9
2017-09-16,2017,0.4673053,4.535333333333333,38.45999999999998,9
2019-07-19,2019,0.4665901,4.306000000000001,27.35999999999997,7
2014-08-28,2014,0.46650442,4.393333333333334,67.40999999999998,8
2012-06-20,2012,0.46596533,4.19,58.84999999999998,6
2010-10-20,2010,0.46555322,2.6220000000000008,32.329999999999984,10
2024-06-24,2024,0.46543315,2.9513333333333334,73.50999999999996,6
2008-06-12,2008,0.46404365,3.256666666666665,101.98,6
2022-06-23,2022,0.4638828,2.936,72.11999999999996,6
2016-08-18,2016,0.4627377,3.5726666666666667,2.0699999999999785,8
2017-08-22,2017,0.4619416,4.390000000000001,12.809999999999985,8
2012-09-07,2012,0.46190578,5.295333333333334,36.04999999999998,9
2018-06-15,2018,0.46186748,3.293999999999999,32.97999999999999,6
2017-08-28,2017,0.46060833,4.295333333333332,14.229999999999984,8
2009-09-28,2009,0.46044838,3.8859999999999983,29.759999999999994,9
2018-06-12,2018,0.4602796,3.607333333333333,63.61999999999999,6
2024-07-22,2024,0.45954,5.6786666666666665,67.91999999999994,7
2024-05-30,2024,0.45949084,3.6720000000000006,7.059999999999948,5
2011-09-14,2011,0.45943508,4.897999999999999,8.899999999999986,9
2019-09-07,2019,0.45933777,5.382,62.60999999999998,9
2021-07-11,2021,0.4576487,3.9246666666666647,71.99999999999996,7
2008-07-26,2008,0.45725748,3.6999999999999993,23.82999999999999,7
2010-09-10,2010,0.45693195,4.006666666666666,21.139999999999983,9
2024-09-16,2024,0.45676157,3.7680000000000007,5.549999999999951,9
2019-09-06,2019,0.45664206,5.232666666666665,58.38999999999997,9
2006-08-12,2006,0.45635292,5.6033333333333335,13.07,8
2017-08-26,2017,0.4559482,4.472,13.63999999999998,8
2024-10-01,2024,0.45483622,4.3886666666666665,18.659999999999947,10
2012-04-19,2012,0.4527517,2.4740000000000006,2.489999999999982,4
2007-09-04,2007,0.4519967,4.9206666666666665,58.18,9
2010-04-14,2010,0.4519736,2.115999999999999,11.559999999999992,4
2011-08-24,2011,0.44975004,5.073333333333332,19.40999999999999,8
2008-07-20,2008,0.44945663,3.769333333333333,9.849999999999993,7
2012-09-02,2012,0.4489143,5.014666666666668,56.649999999999984,9
2015-07-28,2015,0.44861206,4.166666666666669,10.37999999999998,7
2018-10-04,2018,0.4473004,2.476000000000001,10.799999999999986,10
2016-09-28,2016,0.44642976,3.675333333333334,15.24999999999998,9
2018-06-13,2018,0.4452881,3.561333333333333,55.56,6
2008-07-29,2008,0.44397774,3.474,36.1,7
2010-07-16,2010,0.44217095,2.964666666666666,44.90999999999998,7
2014-08-20,2014,0.44159392,4.479333333333333,2.819999999999979,8
2018-08-08,2018,0.4410532,4.056666666666667,2.1099999999999857,8
2016-08-20,2016,0.4397287,4.033333333333333,2.9299999999999784,8
2006-09-21,2006,0.43912488,5.300000000000001,34.76,9
2021-07-10,2021,0.438291,3.643333333333332,56.32999999999996,7
2023-09-19,2023,0.43803862,3.264,7.49999999999995,9
2019-07-24,2019,0.43735915,4.322,74.67999999999996,7
2017-07-18,2017,0.4368001,2.806666666666666,15.81999999999998,7
2016-08-17,2016,0.43661314,3.6306666666666674,2.119999999999979,8
2009-09-22,2009,0.43442312,1.877333333333332,8.609999999999992,9
2009-08-23,2009,0.43430105,4.898666666666666,47.09,8
2023-09-15,2023,0.4327788,3.4166666666666665,6.319999999999951,9
2006-06-03,2006,0.4326853,3.307333333333334,128.03,6
2019-07-25,2019,0.43242994,4.372,75.86999999999996,7
2007-06-05,2007,0.43240738,2.432000000000001,56.92,6
2008-08-16,2008,0.43176237,4.196666666666666,18.98999999999999,8
2008-07-21,2008,0.43164182,3.7466666666666666,10.989999999999991,7
2017-08-18,2017,0.43161756,3.6393333333333335,7.719999999999982,8
2010-07-08,2010,0.42820886,3.5926666666666653,44.03999999999999,7
2022-08-05,2022,0.42816365,3.652,34.36999999999996,8
2007-06-08,2007,0.42572802,3.3553333333333333,57.83,6
2012-09-09,2012,0.4252588,5.287333333333334,17.389999999999983,9
2017-10-14,2017,0.4219941,4.167333333333335,21.539999999999974,10
2015-07-30,2015,0.42164963,4.266666666666669,9.77999999999998,7
2019-08-19,2019,0.42118937,4.921333333333333,6.069999999999971,8
2023-09-20,2023,0.4211511,3.4859999999999998,6.95999999999995,9
2012-06-28,2012,0.42022967,3.1093333333333324,22.249999999999982,6
2022-06-13,2022,0.4195203,3.0580000000000003,105.27999999999996,6
2024-07-19,2024,0.4193478,5.198666666666666,58.36999999999995,7
2023-07-09,2023,0.41807747,5.298000000000001,67.97999999999995,7
2023-07-04,2023,0.41782254,5.560666666666667,94.93999999999996,7
2012-06-04,2012,0.41773224,2.434,12.63999999999998,6
2006-08-10,2006,0.41714394,5.04,15.24,8
2019-10-11,2019,0.4165699,2.5173333333333336,11.069999999999972,10
2017-07-23,2017,0.41646293,3.782000000000001,51.16999999999998,7
2014-08-19,2014,0.415927,4.302,3.0999999999999788,8
2012-08-22,2012,0.41564947,4.163999999999999,8.969999999999981,8
2010-09-16,2010,0.4152484,4.067333333333333,9.509999999999986,9
2014-08-27,2014,0.41524827,4.259333333333334,59.69999999999997,8
2017-08-06,2017,0.41435766,3.588666666666668,2.3099999999999823,8
2015-10-15,2015,0.41415948,4.074000000000002,50.38999999999997,10
2018-09-25,2018,0.41412055,1.8753333333333324,7.069999999999986,9
2008-07-18,2008,0.41339904,4.314,8.819999999999993,7
2012-08-23,2012,0.41311,4.214666666666665,9.07999999999998,8
2015-08-16,2015,0.4122902,4.156666666666668,2.9199999999999786,8
2007-06-07,2007,0.41090024,3.5540000000000003,60.49,6
2010-09-29,2010,0.40985432,3.6066666666666674,39.87999999999999,9
2012-08-29,2012,0.40973297,4.340666666666667,21.019999999999985,8
2007-07-31,2007,0.40928906,4.749333333333333,50.0,7
2023-09-21,2023,0.40904456,3.705999999999999,6.50999999999995,9
2014-06-29,2014,0.40900642,2.019333333333333,0.779999999999977,6
2006-07-26,2006,0.4083049,4.118666666666667,17.02,7
2010-09-05,2010,0.4082713,3.404666666666667,24.769999999999985,9
2006-05-27,2006,0.40811598,2.9153333333333324,12.760000000000002,5
2014-06-20,2014,0.40753573,4.597333333333334,17.679999999999975,6
2023-09-26,2023,0.40660524,4.935333333333334,23.059999999999956,9
2017-09-07,2017,0.40647265,3.0973333333333333,8.319999999999983,9
2017-09-01,2017,0.40619975,4.334,29.94999999999998,9
2017-08-27,2017,0.4058902,4.313999999999998,11.939999999999982,8
2008-08-05,2008,0.4053896,4.054666666666666,8.399999999999993,8
2010-09-26,2010,0.4053811,1.8666666666666676,14.459999999999988,9
2009-08-25,2009,0.40492594,4.931333333333332,43.77,8
2016-08-21,2016,0.40141612,4.343333333333333,3.729999999999978,8
2008-07-28,2008,0.40139607,3.583333333333333,26.539999999999992,7
2012-07-02,2012,0.40022698,3.657333333333333,91.25999999999998,7
2008-07-19,2008,0.40020758,4.047333333333333,9.579999999999991,7
2019-09-21,2019,0.40003628,5.485333333333334,15.639999999999972,9
2012-06-23,2012,0.3987877,3.629333333333333,41.37999999999998,6
2024-08-10,2024,0.39853483,4.446,3.5599999999999468,8
2016-06-13,2016,0.39818847,3.198666666666667,49.089999999999975,6
2024-06-17,2024,0.39574996,2.3719999999999994,30.57999999999995,6
2023-09-22,2023,0.39449298,3.882666666666666,7.58999999999995,9
2017-10-17,2017,0.39446363,3.7320000000000007,26.47999999999998,10
2023-08-25,2023,0.39396793,3.880666666666666,2.7999999999999505,8
2006-05-30,2006,0.39355856,3.0286666666666657,85.38,5
2009-09-30,2009,0.39348575,3.553333333333333,18.209999999999997,9
2019-10-09,2019,0.39300433,2.0900000000000007,7.139999999999971,10
2009-08-24,2009,0.39293724,5.0826666666666656,46.92,8
2023-07-03,2023,0.39275396,5.5953333333333335,91.87999999999997,7
2016-07-29,2016,0.39244995,4.110666666666666,47.339999999999975,7
2012-08-11,2012,0.39161238,4.756666666666665,9.389999999999985,8
2019-09-10,2019,0.39143836,5.647333333333333,48.24999999999997,9
2009-07-30,2009,0.39133906,5.498666666666667,2.349999999999993,7
2007-09-05,2007,0.39053497,4.593333333333334,49.82,9
2019-09-09,2019,0.38957876,5.517333333333333,62.119999999999976,9
2017-08-03,2017,0.38847384,3.808666666666668,2.759999999999982,8
2009-09-01,2009,0.38546938,3.9653333333333327,8.139999999999993,9
2018-10-06,2018,0.38490045,2.2093333333333334,17.879999999999985,10
2009-06-18,2009,0.38397986,0.5219999999999997,15.359999999999992,6
2011-08-29,2011,0.3834696,3.95,26.80999999999998,8
2012-08-30,2012,0.38302228,4.424666666666668,23.229999999999983,8
2009-05-24,2009,0.3825329,4.136666666666667,7.449999999999994,5
2016-09-26,2016,0.38243207,3.774666666666669,18.719999999999978,9
2023-09-27,2023,0.38095102,5.165333333333335,31.25999999999995,9
2012-08-28,2012,0.3791876,4.390000000000001,19.119999999999983,8
2017-08-23,2017,0.37912312,4.307333333333334,12.859999999999982,8
2012-08-06,2012,0.37862137,4.44,9.499999999999982,8
2017-09-02,2017,0.37789458,4.192,29.99999999999998,9
2018-06-22,2018,0.37777722,3.1013333333333346,48.03999999999999,6
2012-04-29,2012,0.37716934,3.71,2.639999999999982,4
2012-08-09,2012,0.37663418,4.791999999999998,9.739999999999982,8
2017-07-22,2017,0.37609503,3.620000000000001,51.52999999999998,7
2006-08-06,2006,0.37590972,4.721333333333333,10.86,8
2021-05-17,2021,0.3743468,2.202000000000001,114.86999999999996,5
2012-09-03,2012,0.373941,5.286666666666667,57.03999999999999,9
2010-10-19,2010,0.3731519,2.103333333333334,23.239999999999984,10
2011-09-16,2011,0.37311688,4.593999999999999,8.769999999999985,9
2006-08-13,2006,0.3727002,5.742666666666667,10.28,8
2011-09-19,2011,0.37200066,4.392666666666667,9.279999999999983,9
2008-08-04,2008,0.3719928,3.939999999999999,18.349999999999994,8
2018-08-28,2018,0.37128162,5.323333333333333,11.259999999999986,8
2014-10-05,2014,0.37088734,3.7873333333333328,13.009999999999978,10
2022-08-06,2022,0.37068352,3.882,38.91999999999996,8
2016-08-22,2016,0.37059975,4.587333333333333,4.959999999999979,8
2022-09-11,2022,0.3686519,5.962666666666667,116.98999999999997,9
2019-07-18,2019,0.36773032,4.498666666666668,23.05999999999997,7
2012-09-06,2012,0.367464,5.320666666666667,49.43999999999998,9
2024-05-29,2024,0.36582938,4.006666666666668,6.479999999999947,5
2016-06-26,2016,0.36518005,3.0986666666666665,117.90999999999998,6
2014-06-18,2014,0.36476025,4.118000000000001,19.469999999999978,6
2017-09-11,2017,0.36386618,2.796666666666667,9.639999999999985,9
2015-06-19,2015,0.36353865,4.586,143.7,6
2014-10-12,2014,0.36299688,2.9613333333333327,3.659999999999979,10
2021-07-12,2021,0.35970274,3.977333333333332,80.42999999999995,7
2008-07-01,2008,0.3596001,3.71,10.329999999999991,7
2023-09-25,2023,0.35745037,4.740666666666668,19.23999999999995,9
2010-08-25,2010,0.35657597,4.080666666666667,29.589999999999986,8
2016-07-18,2016,0.35642496,3.918666666666667,22.439999999999976,7
2014-07-15,2014,0.35583812,3.734666666666668,75.33999999999999,7
2015-10-08,2015,0.3556629,3.493333333333333,23.979999999999983,10
2015-07-31,2015,0.3541399,4.3786666666666685,8.039999999999978,7
2012-08-25,2012,0.35316238,4.607333333333332,7.959999999999982,8
2016-10-07,2016,0.35236782,2.898,6.669999999999979,10
2011-12-03,2011,0.35200566,3.160000000000001,52.90999999999998,12
2012-08-20,2012,0.3516623,4.023999999999999,9.309999999999985,8
2008-06-30,2008,0.35143712,3.650666666666667,8.449999999999992,6
2024-06-13,2024,0.35142723,3.573333333333332,39.199999999999946,6
2018-07-04,2018,0.35133734,3.5133333333333328,31.90999999999999,7
2016-09-22,2016,0.35129762,4.004666666666667,24.059999999999977,9
2017-08-05,2017,0.34784567,3.609333333333335,2.3499999999999823,8
2022-07-18,2022,0.34740612,4.232,24.229999999999965,7
2023-09-24,2023,0.34663203,4.411333333333333,16.76999999999995,9
2019-09-08,2019,0.34589374,5.423333333333333,63.339999999999975,9
2017-07-25,2017,0.34565914,3.706000000000001,42.16999999999998,7
2015-08-05,2015,0.3454795,4.174,3.7699999999999783,8
2010-09-27,2010,0.3439166,2.358000000000001,19.819999999999983,9
2014-07-17,2014,0.34375098,3.5453333333333346,51.75999999999998,7
2019-08-09,2019,0.34332535,5.925333333333335,34.599999999999966,8
2006-09-24,2006,0.34257045,4.593333333333334,18.9,9
2010-09-30,2010,0.3422848,3.968666666666668,43.09999999999999,9
2018-10-08,2018,0.3412011,1.7560000000000002,18.359999999999985,10
2011-10-31,2011,0.34115225,1.422666666666667,27.419999999999984,10
2021-05-15,2021,0.3411166,1.3033333333333337,70.07999999999997,5
2012-08-26,2012,0.34060934,4.656666666666666,10.279999999999982,8
2012-08-21,2012,0.33995995,3.997999999999999,8.219999999999981,8
2011-08-02,2011,0.33905596,5.510000000000001,59.67999999999999,8
2006-09-18,2006,0.3389668,5.304,54.35,9
2024-08-08,2024,0.33704826,4.385999999999999,4.5499999999999465,8
2022-06-12,2022,0.33622625,2.9080000000000004,105.22999999999996,6
2016-09-16,2016,0.33611092,3.416000000000001,12.939999999999978,9
2016-08-11,2016,0.3360051,3.994666666666666,7.719999999999978,8
2023-07-01,2023,0.3349381,5.448666666666666,86.48999999999995,7
2006-10-08,2006,0.33482918,3.23,8.250000000000002,10
2012-09-05,2012,0.33481014,5.268000000000001,51.98999999999998,9
2019-08-20,2019,0.33407518,5.0280000000000005,4.939999999999972,8
2024-06-14,2024,0.3335347,3.2739999999999987,39.82999999999995,6
2023-09-23,2023,0.3324224,4.1386666666666665,12.19999999999995,9
2010-08-31,2010,0.33084676,4.102000000000001,50.93999999999998,8
2012-08-24,2012,0.33068565,4.3166666666666655,8.209999999999981,8
2023-07-02,2023,0.33051893,5.5200000000000005,88.17999999999996,7
2023-09-30,2023,0.32910207,4.546000000000002,55.93999999999995,9
2021-07-09,2021,0.32635027,3.391333333333331,34.92999999999996,7
2012-09-13,2012,0.32558313,5.347333333333333,12.589999999999982,9
2021-05-19,2021,0.32547972,2.723333333333335,124.86999999999996,5
2010-09-01,2010,0.32544604,3.979333333333334,45.95999999999999,9
2012-08-10,2012,0.32480818,4.809999999999999,9.809999999999985,8
2021-06-16,2021,0.32206765,3.1900000000000004,77.10999999999996,6
2015-10-16,2015,0.321186,3.792000000000001,49.42999999999998,10
2011-08-25,2011,0.32008418,4.863999999999999,19.449999999999985,8
2021-05-16,2021,0.31885386,1.535333333333334,104.72999999999996,5
2011-09-13,2011,0.31756717,5.069999999999999,8.509999999999986,9
2015-08-12,2015,0.31619686,4.800666666666666,4.5499999999999785,8
2009-10-01,2009,0.31603196,3.160666666666666,16.32999999999999,10
2012-06-03,2012,0.31587324,2.222666666666667,9.589999999999982,6
2017-08-25,2017,0.31557462,4.3806666666666665,13.64999999999998,8
2019-08-25,2019,0.3153419,5.668,4.569999999999972,8
2010-10-01,2010,0.3143925,4.180666666666667,44.76999999999999,10
2017-06-16,2017,0.31426764,3.774666666666665,104.44999999999996,6
2023-08-08,2023,0.31405824,4.079333333333333,1.6399999999999502,8
2023-09-16,2023,0.31345078,3.4366666666666665,6.549999999999951,9
2019-08-08,2019,0.31342554,5.490666666666668,35.91999999999997,8
2016-10-03,2016,0.31241298,2.785333333333333,2.7899999999999787,10
2024-05-31,2024,0.31049073,3.371333333333334,6.289999999999948,5
2017-07-05,2017,0.31036633,3.464,12.39999999999998,7
2014-10-11,2014,0.30976936,2.88,3.739999999999979,10
2018-10-11,2018,0.30886897,1.9879999999999995,16.309999999999985,10
2015-10-09,2015,0.30884776,3.369333333333333,17.65999999999998,10
2015-09-16,2015,0.30884638,3.8093333333333343,44.13999999999998,9
2012-08-16,2012,0.3087652,4.476,7.659999999999982,8
2020-06-07,2020,0.30822542,3.3913333333333338,51.55999999999997,6
2018-07-09,2018,0.30759087,2.813333333333333,24.68999999999999,7
2018-08-31,2018,0.3062195,5.171333333333334,10.789999999999988,8
2023-09-14,2023,0.30602598,3.6486666666666663,6.69999999999995,9
2016-08-09,2016,0.30588177,4.369999999999999,17.90999999999998,8
2015-08-10,2015,0.30524555,4.715999999999999,4.389999999999978,8
2018-06-20,2018,0.30441964,3.2573333333333343,43.92999999999999,6
2009-07-07,2009,0.303815,4.351333333333333,117.64,7
2018-10-10,2018,0.30288184,1.9146666666666667,18.679999999999986,10
2015-08-11,2015,0.3026051,4.895333333333333,4.659999999999979,8
2014-09-05,2014,0.30162156,5.906666666666667,36.46999999999998,9
2012-08-27,2012,0.30085334,4.435333333333333,14.119999999999983,8
2011-11-02,2011,0.2994912,1.646,29.779999999999987,11
2010-07-25,2010,0.29894242,3.355999999999999,72.30999999999997,7
2012-08-15,2012,0.2984564,4.609999999999999,8.159999999999982,8
2014-08-18,2014,0.29815835,4.068,3.179999999999979,8
2007-09-25,2007,0.29810014,4.049333333333333,30.79,9
